what,kind,bundleId,bundleVersion,description,time
executed,command,,,AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction,1373574068021
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1373574069719
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1373574069937
activated,view,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.PackageExplorer,1373574075918
opened,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1373574117952
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1373574118159
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.text.contentAssist.proposals,1373574131917
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1373574157605
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1373574173084
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1373574178328
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1373574991850
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1373574995395
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1373574997905
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1373575001777
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1373575003838
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1373575009944
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1373575015380
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1373575019776
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1373575213531
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.text.contentAssist.proposals,1373575221875
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.text.contentAssist.proposals,1373575233116
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.text.contentAssist.proposals,1373575246465
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.delete.line,1373575250914
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1373575261366
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1373575284563
