what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.paste,1373578014444
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1373578018693
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1373578022391
executed,command,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.edit.text.java.create.getter.setter,1373578022571
executed,command,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.edit.text.java.source.quickMenu,1373578022571
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1373578028761
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1373578038841
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1373578041704
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1373578043735
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1373578061041
executed,command,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.edit.text.java.show.outline,1373578061247
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1373578064073
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1373578066007
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1373578067058
executed,command,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.edit.text.java.show.outline,1373578067224
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1373578068788
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.text.contentAssist.proposals,1373578077310
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.text.contentAssist.proposals,1373578085888
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.delete,1373578127504
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.delete,1373578127685
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.text.contentAssist.proposals,1373578144812
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1373578151388
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1373578152914
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.text.contentAssist.proposals,1373578161852
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1373578163885
