what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1373575442313
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1373575451273
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1373575597277
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1373575619331
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1373575625525
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1373575645748
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.text.contentAssist.proposals,1373575697387
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1373575700692
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.selectAll,1373575703650
executed,command,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.edit.text.java.indent,1373575704578
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1373575705589
activated,view,org.eclipse.ui.console,3.3.1.v20090128_r342,org.eclipse.ui.console.ConsoleView,1373575710340
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1373575712412
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1373575824227
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1373575826854
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1373575859367
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1373575871653
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1373575994893
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.text.contentAssist.proposals,1373576016528
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.text.contentAssist.proposals,1373576025826
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.text.contentAssist.proposals,1373576038207
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.copy,1373576053995
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.paste,1373576058930
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.text.contentAssist.proposals,1373576064552
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1373576073380
